cell_x,cell_y,world_x_m,world_y_m,hits
226,110,6.339250,-9.061632,100
251,283,7.589250,-0.411632,100
299,94,9.989250,-9.861632,100
291,90,9.589250,-10.061632,100
156,274,2.839250,-0.861632,100
136,216,1.839250,-3.761632,100
450,492,17.539250,10.038369,100
54,263,-2.260750,-1.411632,100
247,578,7.389250,14.338369,100
516,437,20.839250,7.288369,100
293,279,9.689250,-0.611632,100
140,186,2.039250,-5.261632,100
509,169,20.489250,-6.111632,100
548,389,22.439250,4.888369,100
386,327,14.339250,1.788369,100
23,275,-3.810751,-0.811632,100
68,426,-1.560750,6.738369,100
343,402,12.189250,5.538369,100
330,432,11.539250,7.038369,100
301,405,10.089250,5.688369,100
288,286,9.439250,-0.261632,100
283,91,9.189250,-10.011632,100
502,129,20.139250,-8.111632,100
82,446,-0.860750,7.738369,100
2,337,-4.860751,2.288369,100
236,275,6.839250,-0.811632,100
183,269,4.189250,-1.111632,100
557,330,22.889250,1.938369,100
220,416,6.039250,6.238369,100
489,461,19.489250,8.488369,100
141,272,2.089250,-0.961632,100
503,130,20.189250,-8.061632,100
231,574,6.589250,14.138369,100
243,399,7.189250,5.388369,100
493,202,19.689250,-4.461632,100
42,266,-2.860750,-1.261632,100
389,543,14.489250,12.588369,100
349,566,12.489250,13.738369,100
135,228,1.789250,-3.161632,100
242,440,7.139250,7.438369,100
136,193,1.839250,-4.911632,100
221,417,6.089250,6.288369,100
289,286,9.489250,-0.261632,100
310,80,10.539250,-10.561632,100
253,449,7.689250,7.888369,100
19,282,-4.010751,-0.461632,100
179,271,3.989250,-1.011632,100
105,471,0.289250,8.988369,100
224,422,6.239250,6.538369,100
244,400,7.239250,5.438369,100
151,172,2.589250,-5.961632,100
9,354,-4.510751,3.138369,100
347,4,12.389250,-14.361632,100
149,248,2.489250,-2.161632,100
374,366,13.739250,3.738369,100
221,273,6.089250,-0.911632,100
375,331,13.789250,1.988369,100
195,135,4.789250,-7.811632,100
443,57,17.189250,-11.711632,100
6,348,-4.660751,2.838369,100
496,212,19.839250,-3.961632,100
556,343,22.839250,2.588369,100
130,500,1.539250,10.438369,100
378,336,13.939250,2.238369,100
345,568,12.289250,13.838369,100
130,271,1.539250,-1.011632,100
419,517,15.989250,11.288369,100
2,314,-4.860751,1.138368,100
150,249,2.539250,-2.111632,100
313,577,10.689250,14.288369,100
281,403,9.089250,5.588369,100
317,97,10.889250,-9.711632,100
316,281,10.839250,-0.511632,100
368,557,13.439250,13.288369,100
389,351,14.489250,2.988369,100
20,368,-3.960751,3.838369,100
167,158,3.389250,-6.661632,100
342,10,12.139250,-14.061632,100
10,354,-4.460751,3.138369,100
23,373,-3.810751,4.088369,100
258,276,7.939250,-0.761632,100
233,103,6.689250,-9.411632,100
391,540,14.589250,12.438369,100
134,506,1.739250,10.738369,100
523,430,21.189250,6.938369,100
264,90,8.239250,-10.061632,100
216,279,5.839250,-0.611632,100
444,57,17.239250,-11.711632,100
265,580,8.289250,14.438369,100
292,454,9.639250,8.138369,100
224,399,6.239250,5.388369,100
24,374,-3.760751,4.138369,100
259,277,7.989250,-0.711632,100
392,541,14.639250,12.488369,100
458,486,17.939250,9.738369,100
525,247,21.289250,-2.211632,100
311,287,10.589250,-0.211632,100
262,282,8.139250,-0.461632,100
338,12,11.939250,-13.961632,100
122,271,1.139250,-1.011632,100
381,382,14.089250,4.538369,100
319,407,10.989250,5.788369,100
509,159,20.489250,-6.611632,100
260,92,8.039250,-9.961632,100
266,401,8.339250,5.488369,100
145,520,2.289250,11.438369,100
364,558,13.239250,13.338369,100
49,403,-2.510750,5.588369,100
357,290,12.889250,-0.061632,100
376,389,13.839250,4.888369,100
296,280,9.839250,-0.561632,100
388,363,14.439250,3.588369,100
483,106,19.189250,-9.261632,100
279,456,8.989250,8.238369,100
254,283,7.739250,-0.411632,100
205,278,5.289250,-0.661632,100
345,401,12.289250,5.488369,100
50,404,-2.460750,5.638369,100
57,263,-2.110750,-1.411632,100
2,327,-4.860751,1.788369,100
295,580,9.789250,14.438369,100
252,93,7.639250,-9.911632,100
377,353,13.889250,3.088369,100
202,272,5.139250,-0.961632,100
60,417,-1.960750,6.288369,100
334,428,11.739250,6.838369,100
300,286,10.039250,-0.261632,100
426,511,16.339250,10.988369,100
547,392,22.389250,5.038369,100
377,389,13.889250,4.888369,100
304,405,10.239250,5.688369,100
27,276,-3.610750,-0.761632,100
202,128,5.139250,-8.161632,100
543,278,22.189250,-0.661632,100
139,188,1.989250,-5.161632,100
314,40,10.739250,-12.561632,100
239,275,6.989250,-0.811632,100
353,297,12.689250,0.288368,100
186,269,4.339250,-1.111632,100
345,293,12.289250,0.088368,100
372,396,13.639250,5.238369,100
138,229,1.939250,-3.111632,100
322,575,11.139250,14.188369,100
329,434,11.489250,7.138369,100
86,447,-0.660750,7.788369,100
556,333,22.839250,2.088369,100
306,450,10.339250,7.938369,100
274,89,8.739250,-10.111632,100
386,330,14.339250,1.938369,100
174,151,3.739250,-7.011632,100
89,452,-0.510750,8.038369,100
414,20,15.739250,-13.561632,100
547,284,22.389250,-0.361632,100
264,453,8.239250,8.088369,100
256,449,7.839250,7.888369,100
216,413,5.839250,6.088369,100
197,134,4.889250,-7.861632,100
329,290,11.489250,-0.061632,100
389,341,14.489250,2.488369,100
334,405,11.739250,5.688369,100
275,90,8.789250,-10.061632,100
46,267,-2.660750,-1.211632,100
322,22,11.139250,-13.461632,100
238,437,6.939250,7.288369,100
284,404,9.239250,5.638369,100
257,450,7.889250,7.938369,100
540,407,22.039250,5.788369,100
377,366,13.889250,3.738369,100
249,446,7.489250,7.738369,100
345,5,12.289250,-14.311632,100
465,479,18.289250,9.388369,100
135,195,1.789250,-4.811632,100
425,34,16.289250,-12.861632,100
133,271,1.689250,-1.011632,100
428,39,16.439250,-12.611632,100
115,482,0.789250,9.538369,100
215,569,5.789250,13.888369,100
551,375,22.589250,4.188369,100
122,490,1.139250,9.938369,100
75,266,-1.210750,-1.261632,100
437,502,16.889250,10.538369,100
228,279,6.439250,-0.611632,100
33,269,-3.310750,-1.111632,100
261,276,8.089250,-0.761632,100
285,404,9.289250,5.638369,100
310,577,10.539250,14.288369,100
508,153,20.439250,-6.911632,100
170,274,3.539250,-0.861632,100
208,566,5.439250,13.738369,100
380,4,14.039250,-14.361632,100
268,580,8.439250,14.438369,100
372,0,13.639250,-14.561632,100
227,399,6.389250,5.388369,100
556,346,22.839250,2.738369,100
388,353,14.439250,3.088369,100
209,122,5.489250,-8.461632,100
464,83,18.239250,-10.411632,100
517,238,20.889250,-2.661632,100
353,395,12.689250,5.188369,100
454,69,17.739250,-11.111632,100
520,243,21.039250,-2.411632,100
171,275,3.589250,-0.811632,100
232,105,6.639250,-9.311632,100
76,266,-1.160750,-1.261632,100
2,317,-4.860751,1.288368,100
204,272,5.239250,-0.961632,100
336,571,11.839250,13.988369,100
377,343,13.889250,2.588369,100
390,542,14.539250,12.538369,100
41,394,-2.910750,5.138369,100
389,354,14.489250,3.138369,100
113,270,0.689250,-1.061632,100
151,525,2.589250,11.688369,100
434,505,16.739250,10.688369,100
335,117,11.789250,-8.711632,100
500,450,20.039250,7.938369,100
309,65,10.489250,-11.311632,100
327,113,11.389250,-8.911632,100
521,244,21.089250,-2.361632,100
163,536,3.189250,12.238369,100
299,280,9.989250,-0.561632,100
250,275,7.539250,-0.811632,100
336,427,11.839250,6.788369,100
282,456,9.139250,8.238369,100
257,283,7.889250,-0.411632,100
208,278,5.439250,-0.661632,100
152,526,2.639250,11.738369,100
60,263,-1.960750,-1.411632,100
298,580,9.939250,14.438369,100
535,264,21.789250,-1.361632,100
472,473,18.639250,9.088369,100
303,286,10.189250,-0.261632,100
215,402,5.789250,5.538369,100
67,424,-1.610750,6.638369,100
242,276,7.139250,-0.761632,100
490,112,19.539250,-8.961632,100
495,456,19.789250,8.238369,100
329,15,11.489250,-13.811632,100
70,429,-1.460750,6.888369,100
258,400,7.939250,5.438369,100
359,303,12.989250,0.588368,100
324,574,11.239250,14.138369,100
508,166,20.439250,-6.261632,100
56,265,-2.160750,-1.311632,100
539,270,21.989250,-1.061632,100
501,127,20.089250,-8.211632,100
241,576,7.089250,14.238369,100
288,279,9.439250,-0.611632,100
504,132,20.239250,-7.961632,100
71,430,-1.410750,6.938369,100
246,282,7.339250,-0.461632,100
4,340,-4.760751,2.438369,100
151,273,2.589250,-0.911632,100
325,575,11.289250,14.188369,100
356,562,12.839250,13.538369,100
377,356,13.889250,3.238369,100
330,281,11.539250,-0.511632,100
1,334,-4.910751,2.138369,100
48,266,-2.560750,-1.261632,100
409,16,15.489250,-13.761632,100
309,78,10.489250,-10.661632,100
5,304,-4.710751,0.638368,100
185,271,4.289250,-1.011632,100
177,267,3.889250,-1.211632,100
138,196,1.939250,-4.761632,100
312,83,10.639250,-10.411632,100
222,418,6.139250,6.338369,100
230,279,6.539250,-0.611632,100
150,170,2.539250,-6.061632,100
374,552,13.739250,13.038369,100
279,580,8.989250,14.438369,100
374,323,13.739250,1.588369,100
287,404,9.389250,5.638369,100
186,272,4.339250,-0.961632,100
173,153,3.689250,-6.911632,100
178,268,3.939250,-1.161632,100
244,442,7.239250,7.538369,100
373,327,13.689250,1.788369,100
223,419,6.189250,6.388369,100
284,286,9.239250,-0.261632,100
384,373,14.239250,4.088369,100
507,178,20.389250,-5.661632,100
376,369,13.839250,3.888369,100
222,274,6.139250,-0.861632,100
8,351,-4.560751,2.988369,100
107,473,0.389250,9.088369,100
134,198,1.739250,-4.661632,100
556,336,22.839250,2.238369,100
388,343,14.439250,2.588369,100
375,553,13.789250,13.088369,100
218,569,5.939250,13.888369,100
315,93,10.789250,-9.911632,100
398,536,14.939250,12.238369,100
151,250,2.589250,-2.061632,100
78,266,-1.060750,-1.261632,100
2,307,-4.860751,0.788368,100
163,261,3.189250,-1.511632,100
558,345,22.939250,2.688369,100
223,275,6.189250,-0.811632,100
445,59,17.289250,-11.611632,100
1,311,-4.910751,0.988368,100
132,502,1.639250,10.538369,100
141,242,2.089250,-2.461632,100
316,94,10.839250,-9.861632,100
12,357,-4.360751,3.288369,100
211,566,5.589250,13.738369,100
502,184,20.139250,-5.361632,100
309,55,10.489250,-11.811632,100
79,267,-1.010750,-1.211632,100
380,344,14.039250,2.638369,100
319,99,10.989250,-9.611632,100
375,0,13.789250,-14.561632,100
344,421,12.239250,6.488369,100
212,122,5.639250,-8.461632,100
22,370,-3.860751,3.938369,100
446,60,17.339250,-11.561632,100
436,504,16.839250,10.638369,100
356,395,12.839250,5.188369,100
293,455,9.689250,8.188369,100
174,275,3.739250,-0.811632,100
449,65,17.489250,-11.311632,100
502,220,20.139250,-3.561632,100
333,119,11.689250,-8.611632,100
143,516,2.189250,11.238369,100
552,306,22.639250,0.738368,100
116,270,0.839250,-1.061632,100
311,100,10.589250,-9.561632,100
471,89,18.589250,-10.111632,100
340,423,12.039250,6.588369,100
303,96,10.189250,-9.761632,100
337,9,11.889250,-14.111632,100
302,280,10.139250,-0.561632,100
33,272,-3.310750,-0.961632,100
26,376,-3.660750,4.238369,100
158,532,2.939250,12.038369,100
211,278,5.589250,-0.661632,100
117,271,0.889250,-1.011632,100
377,310,13.889250,0.938368,100
147,522,2.389250,11.538369,100
485,109,19.289250,-9.111632,100
498,191,19.939250,-5.011632,100
441,500,17.089250,10.438369,100
296,93,9.839250,-9.911632,100
312,446,10.639250,7.738369,100
133,215,1.689250,-3.811632,100
387,360,14.389250,3.438369,100
180,147,4.039250,-7.211632,100
306,286,10.339250,-0.261632,100
379,356,13.989250,3.238369,100
212,279,5.639250,-0.611632,100
482,103,19.139250,-9.411632,100
555,353,22.789250,3.088369,100
358,562,12.939250,13.538369,100
196,271,4.839250,-1.011632,100
248,281,7.439250,-0.511632,100
297,94,9.889250,-9.861632,100
381,316,14.089250,1.238368,100
52,406,-2.360750,5.738369,100
368,383,13.439250,4.588369,100
313,447,10.689250,7.788369,100
309,68,10.489250,-11.161632,100
514,437,20.739250,7.288369,100
327,574,11.389250,14.138369,100
534,415,21.739250,6.188369,100
405,530,15.289250,11.938369,100
291,279,9.589250,-0.611632,100
471,475,18.589250,9.188369,100
546,389,22.339250,4.888369,100
274,455,8.739250,8.188369,100
355,300,12.789250,0.438368,100
188,272,4.439250,-0.961632,100
139,230,1.989250,-3.061632,100
191,277,4.589250,-0.711632,100
351,415,12.589250,6.188369,100
376,359,13.839250,3.388369,100
88,450,-0.560750,7.938369,100
545,280,22.289250,-0.561632,100
363,389,13.189250,4.888369,100
404,12,15.239250,-13.961632,100
234,275,6.739250,-0.811632,100
286,285,9.339250,-0.311632,100
4,307,-4.760751,0.788368,100
97,269,-0.110750,-1.111632,100
366,314,13.339250,1.138368,100
501,130,20.089250,-8.061632,100
16,281,-4.160751,-0.511632,100
282,580,9.139250,14.438369,100
558,335,22.939250,2.188369,100
377,552,13.889250,13.038369,100
426,36,16.339250,-12.761632,100
405,13,15.289250,-13.911632,100
241,399,7.089250,5.388369,100
504,135,20.239250,-7.811632,100
490,200,19.539250,-4.561632,100
92,456,-0.360750,8.238369,100
181,268,4.089250,-1.161632,100
416,22,15.839250,-13.461632,100
221,570,6.089250,13.938369,100
287,286,9.389250,-0.261632,100
4,343,-4.760751,2.588369,100
359,391,12.989250,4.988369,100
218,415,5.939250,6.188369,100
548,290,22.439250,-0.061632,100
137,198,1.889250,-4.661632,100
242,400,7.139250,5.438369,100
324,24,11.239250,-13.361632,100
215,117,5.789250,-8.711632,100
240,439,7.039250,7.388369,100
158,257,2.939250,-1.711632,100
177,270,3.889250,-1.061632,100
506,180,20.339250,-5.561632,100
507,145,20.389250,-7.311632,100
427,36,16.389250,-12.761632,100
324,289,11.239250,-0.111632,100
526,424,21.339250,6.638369,100
343,568,12.189250,13.838369,100
271,283,8.589250,-0.411632,100
376,336,13.839250,2.238369,100
