cell_x,cell_y,world_x_m,world_y_m,hits
431,204,-5.211127,11.938430,100
225,509,-22.904499,16.997787,100
225,510,-22.936643,17.036086,100
226,509,-22.866201,17.029931,100
438,173,-3.946576,10.976187,100
439,172,-3.876134,10.970033,100
439,173,-3.908278,11.008331,100
439,174,-3.940422,11.046629,100
440,173,-3.869979,11.040475,100
158,384,-21.452498,10.056844,100
159,383,-21.382056,10.050689,100
159,384,-21.414200,10.088988,100
159,385,-21.446344,10.127286,100
160,384,-21.375902,10.121132,100
252,162,-10.716494,4.576131,100
253,161,-10.646052,4.569977,100
253,162,-10.678195,4.608275,100
253,163,-10.710339,4.646573,100
254,162,-10.639897,4.640419,100
413,116,-3.071831,7.989580,100
414,115,-3.001389,7.983426,100
414,116,-3.033533,8.021724,100
414,117,-3.065677,8.060022,100
415,116,-2.995234,8.053868,100
141,331,-20.399942,7.480582,100
142,330,-20.329500,7.474427,100
142,331,-20.361644,7.512726,100
142,332,-20.393788,7.551024,100
143,331,-20.323345,7.544870,100
195,486,-23.314140,15.152606,100
195,487,-23.346284,15.190904,100
196,486,-23.275842,15.184750,100
390,132,-4.466997,7.863044,100
391,131,-4.396555,7.856889,100
391,132,-4.428699,7.895187,100
391,133,-4.460843,7.933486,100
392,132,-4.390400,7.927331,100
396,247,-7.933760,12.460222,100
396,248,-7.965904,12.498521,100
397,247,-7.895462,12.492366,100
287,156,-9.183186,5.471379,100
288,155,-9.112744,5.465224,100
288,156,-9.144888,5.503523,100
288,157,-9.177032,5.541821,100
289,156,-9.106590,5.535667,100
356,173,-7.087044,8.340384,100
356,175,-7.151332,8.416980,100
357,174,-7.080890,8.410826,100
407,450,-14.037699,20.588380,100
408,449,-13.967256,20.582225,100
408,450,-13.999400,20.620524,100
408,451,-14.031544,20.658822,100
409,450,-13.961102,20.652668,100
220,215,-13.645671,5.577340,100
221,214,-13.575229,5.571185,100
221,215,-13.607373,5.609484,100
221,216,-13.639517,5.647782,100
222,215,-13.569075,5.641628,100
444,368,-9.984855,18.637237,100
445,367,-9.914412,18.631083,100
445,368,-9.946556,18.669381,100
445,369,-9.978700,18.707680,100
446,368,-9.908258,18.701525,100
445,333,-8.821518,17.328938,100
446,332,-8.751076,17.322783,100
446,333,-8.783220,17.361081,100
446,334,-8.815364,17.399380,100
447,333,-8.744922,17.393225,100
236,339,-17.018746,10.840644,100
237,338,-16.948304,10.834489,100
237,339,-16.980448,10.872788,100
237,340,-17.012592,10.911086,100
238,339,-16.942149,10.904931,100
310,517,-19.906287,20.036409,100
311,516,-19.835845,20.030255,100
311,517,-19.867989,20.068553,100
311,518,-19.900133,20.106852,100
312,517,-19.829690,20.100697,100
194,342,-18.723711,9.605493,100
195,341,-18.653268,9.599339,100
195,342,-18.685412,9.637637,100
195,343,-18.717556,9.675935,100
196,342,-18.647114,9.669781,100
112,389,-23.374944,8.769714,100
113,388,-23.304502,8.763560,100
113,389,-23.336646,8.801858,100
113,390,-23.368790,8.840157,100
114,389,-23.298347,8.834002,100
315,223,-10.264476,8.937402,100
316,222,-10.194033,8.931247,100
316,223,-10.226177,8.969545,100
316,224,-10.258321,9.007844,100
317,223,-10.187879,9.001689,100
266,218,-11.980377,7.170856,100
267,217,-11.909935,7.164702,100
267,218,-11.942079,7.203000,100
267,219,-11.974223,7.241299,100
268,218,-11.903780,7.235144,100
178,334,-19.079333,8.784803,100
179,333,-19.008891,8.778648,100
179,334,-19.041035,8.816947,100
179,335,-19.073179,8.855245,100
180,334,-19.002737,8.849091,100
435,139,-2.968577,9.577610,100
436,138,-2.898135,9.571455,100
436,139,-2.930279,9.609754,100
436,140,-2.962423,9.648052,100
437,139,-2.891980,9.641898,100
480,290,-6.098885,16.807145,100
481,289,-6.028443,16.800990,100
481,290,-6.060587,16.839289,100
481,291,-6.092731,16.877587,100
482,290,-6.022288,16.871433,100
337,507,-18.550791,20.521312,100
338,506,-18.480349,20.515158,100
338,507,-18.512493,20.553456,100
338,508,-18.544637,20.591754,100
339,507,-18.474194,20.585600,100
373,164,-6.146676,8.542145,100
374,163,-6.076234,8.535991,100
374,164,-6.108378,8.574289,100
374,165,-6.140522,8.612587,100
375,164,-6.070079,8.606433,100
427,135,-3.146389,9.167265,100
428,134,-3.075946,9.161110,100
428,135,-3.108090,9.199409,100
428,136,-3.140234,9.237707,100
429,135,-3.069792,9.231553,100
357,485,-17.077656,20.321626,100
358,484,-17.007214,20.315472,100
358,485,-17.039358,20.353770,100
358,486,-17.071502,20.392069,100
359,485,-17.001060,20.385914,100
334,501,-18.472823,20.195090,100
335,500,-18.402380,20.188935,100
335,501,-18.434524,20.227234,100
335,502,-18.466668,20.265532,100
336,501,-18.396226,20.259378,100
306,519,-20.123769,19.984431,100
307,518,-20.053326,19.978276,100
307,519,-20.085470,20.016574,100
307,520,-20.117614,20.054873,100
308,519,-20.047172,20.048718,100
437,140,-2.924124,9.680196,100
437,141,-2.956268,9.718494,100
438,140,-2.885826,9.712340,100
84,326,-22.422231,5.456885,100
85,325,-22.351788,5.450731,100
85,326,-22.383932,5.489029,100
85,327,-22.416076,5.527327,100
86,326,-22.345634,5.521173,100
482,291,-6.054432,16.909731,100
482,292,-6.086576,16.948029,100
483,291,-6.016134,16.941875,100
190,344,-18.941192,9.553514,100
191,343,-18.870750,9.547360,100
191,344,-18.902894,9.585658,100
191,345,-18.935038,9.623956,100
192,344,-18.864595,9.617802,100
114,388,-23.266204,8.795704,100
114,390,-23.330491,8.872301,100
115,389,-23.260049,8.866146,100
343,177,-7.713499,8.075706,100
344,176,-7.643057,8.069551,100
344,177,-7.675201,8.107850,100
344,178,-7.707345,8.146148,100
345,177,-7.636902,8.139994,100
274,343,-15.691983,12.215307,100
275,342,-15.621541,12.209153,100
275,343,-15.653685,12.247451,100
275,344,-15.685829,12.285749,100
276,343,-15.615386,12.279595,100
389,144,-4.891023,8.290480,100
390,143,-4.820581,8.284326,100
390,144,-4.852725,8.322624,100
390,145,-4.884869,8.360923,100
391,144,-4.814426,8.354768,100
434,295,-8.021331,15.520015,100
435,294,-7.950888,15.513861,100
435,295,-7.983032,15.552159,100
435,296,-8.015176,15.590458,100
436,295,-7.944734,15.584303,100
429,217,-5.705595,12.372021,100
430,216,-5.635153,12.365866,100
430,217,-5.667297,12.404165,100
430,218,-5.699441,12.442463,100
431,217,-5.628998,12.436309,100
450,160,-3.069124,10.864035,100
451,159,-2.998682,10.857881,100
451,160,-3.030826,10.896179,100
451,161,-3.062970,10.934478,100
452,160,-2.992527,10.928323,100
353,227,-8.937712,10.312065,100
354,226,-8.867270,10.305911,100
354,227,-8.899414,10.344209,100
354,228,-8.931558,10.382507,100
355,227,-8.861116,10.376353,100
304,222,-10.653614,8.545520,100
305,221,-10.583172,8.539365,100
305,222,-10.615316,8.577664,100
305,223,-10.647460,8.615962,100
306,222,-10.577017,8.609808,100
216,338,-17.752570,10.159466,100
217,337,-17.682128,10.153312,100
217,338,-17.714272,10.191610,100
217,339,-17.746416,10.229909,100
218,338,-17.675973,10.223754,100
209,213,-14.002666,5.147160,100
210,212,-13.932224,5.141005,100
210,213,-13.964368,5.179303,100
210,214,-13.996511,5.217602,100
211,213,-13.926069,5.211447,100
167,445,-23.068593,12.682341,100
168,444,-22.998151,12.676187,100
168,445,-23.030295,12.714485,100
168,446,-23.062439,12.752784,100
169,445,-22.991997,12.746629,100
391,110,-3.721532,7.052623,100
392,109,-3.651090,7.046468,100
392,110,-3.683234,7.084767,100
392,111,-3.715378,7.123065,100
393,110,-3.644935,7.116911,100
442,421,-11.765081,20.602764,100
443,420,-11.694638,20.596610,100
443,421,-11.726782,20.634908,100
443,422,-11.758926,20.673207,100
444,421,-11.688484,20.667052,100
238,505,-22.278044,17.262465,100
239,504,-22.207602,17.256310,100
239,505,-22.239746,17.294609,100
239,506,-22.271890,17.332907,100
240,505,-22.201447,17.326753,100
311,346,-14.371374,13.519528,100
312,345,-14.300932,13.513374,100
312,346,-14.333076,13.551672,100
312,347,-14.365220,13.589970,100
313,346,-14.294778,13.583816,100
446,162,-3.286606,10.812056,100
447,161,-3.216163,10.805902,100
447,162,-3.248307,10.844200,100
447,163,-3.280451,10.882499,100
448,162,-3.210009,10.876344,100
283,513,-20.811768,19.015329,100
284,512,-20.741326,19.009175,100
284,513,-20.773470,19.047473,100
284,514,-20.805614,19.085772,100
285,513,-20.735171,19.079617,100
445,346,-9.239390,17.826817,100
446,345,-9.168947,17.820662,100
446,346,-9.201091,17.858961,100
446,347,-9.233235,17.897259,100
447,346,-9.162793,17.891105,100
431,411,-11.864923,19.866197,100
432,410,-11.794481,19.860043,100
432,411,-11.826625,19.898341,100
432,412,-11.858769,19.936639,100
433,411,-11.788327,19.930485,100
149,433,-23.372237,11.644169,100
150,432,-23.301795,11.638015,100
150,433,-23.333939,11.676313,100
150,434,-23.366083,11.714612,100
151,433,-23.295640,11.708457,100
376,475,-16.028548,20.549377,100
377,474,-15.958105,20.543223,100
377,475,-15.990249,20.581521,100
377,476,-16.022393,20.619820,100
378,475,-15.951951,20.613665,100
169,446,-23.024141,12.784927,100
169,447,-23.056285,12.823226,100
170,446,-22.985842,12.817071,100
441,312,-8.299689,16.396095,100
442,311,-8.229247,16.389941,100
442,312,-8.261391,16.428239,100
442,313,-8.293535,16.466538,100
443,312,-8.223092,16.460383,100
171,451,-23.108264,13.040707,100
172,450,-23.037821,13.034553,100
172,451,-23.069965,13.072851,100
172,452,-23.102109,13.111150,100
173,451,-23.031667,13.104995,100
231,502,-22.449701,16.922562,100
232,501,-22.379259,16.916408,100
232,502,-22.411403,16.954706,100
232,503,-22.443547,16.993004,100
233,502,-22.373104,16.986850,100
204,485,-22.937311,15.403603,100
205,484,-22.866868,15.397448,100
205,485,-22.899012,15.435747,100
205,486,-22.931156,15.474045,100
206,485,-22.860714,15.467891,100
392,456,-14.805038,20.336011,100
393,455,-14.734596,20.329856,100
393,456,-14.766740,20.368155,100
393,457,-14.798884,20.406453,100
394,456,-14.728442,20.400299,100
223,498,-22.627512,16.512217,100
224,497,-22.557070,16.506062,100
224,498,-22.589214,16.544361,100
224,499,-22.621358,16.582659,100
225,498,-22.550916,16.576505,100
193,210,-14.519008,4.517961,100
194,209,-14.448566,4.511807,100
194,210,-14.480710,4.550105,100
194,211,-14.512854,4.588404,100
195,210,-14.442412,4.582249,100
368,62,-3.059486,4.474989,100
369,61,-2.989043,4.468835,100
369,62,-3.021187,4.507133,100
369,63,-3.053331,4.545432,100
370,62,-2.982889,4.539277,100
433,228,-5.905985,12.921879,100
434,227,-5.835543,12.915724,100
434,228,-5.867687,12.954023,100
434,229,-5.899831,12.992321,100
435,228,-5.829388,12.986167,100
163,367,-20.714559,9.566491,100
164,366,-20.644117,9.560336,100
164,367,-20.676261,9.598635,100
164,368,-20.708405,9.636933,100
165,367,-20.637963,9.630779,100
385,151,-5.269224,8.429993,100
386,150,-5.198782,8.423839,100
386,151,-5.230926,8.462137,100
386,152,-5.263070,8.500436,100
387,151,-5.192627,8.494281,100
323,176,-8.447323,7.394529,100
324,175,-8.376881,7.388374,100
324,176,-8.409025,7.426673,100
324,177,-8.441169,7.464971,100
325,176,-8.370726,7.458816,100
193,475,-23.037154,14.667036,100
194,474,-22.966711,14.660881,100
194,475,-22.998855,14.699179,100
194,476,-23.030999,14.737478,100
195,475,-22.960557,14.731323,100
154,404,-22.248571,10.694236,100
155,403,-22.178129,10.688081,100
155,404,-22.210272,10.726380,100
155,405,-22.242416,10.764678,100
156,404,-22.171974,10.758524,100
254,342,-16.425807,11.534130,100
255,341,-16.355365,11.527975,100
255,342,-16.387509,11.566274,100
255,343,-16.419653,11.604572,100
256,342,-16.349210,11.598418,100
159,333,-19.774859,8.135770,100
160,332,-19.704417,8.129615,100
160,333,-19.736560,8.167914,100
160,334,-19.768704,8.206212,100
161,333,-19.698262,8.200057,100
153,439,-23.411907,12.002536,100
154,438,-23.341465,11.996381,100
154,439,-23.373609,12.034680,100
154,440,-23.405753,12.072978,100
155,439,-23.335311,12.066823,100
348,498,-17.840213,20.530210,100
349,497,-17.769771,20.524055,100
349,498,-17.801915,20.562354,100
349,499,-17.834059,20.600652,100
350,498,-17.763616,20.594498,100
429,194,-4.966284,11.491158,100
430,193,-4.895842,11.485003,100
430,194,-4.927986,11.523302,100
430,195,-4.960130,11.561600,100
431,194,-4.889688,11.555446,100
285,512,-20.703027,19.041319,100
285,514,-20.767315,19.117916,100
286,513,-20.696873,19.111761,100
444,322,-8.506233,16.875511,100
445,321,-8.435791,16.869357,100
445,322,-8.467935,16.907655,100
445,323,-8.500079,16.945954,100
446,322,-8.429637,16.939799,100
325,177,-8.402870,7.497115,100
325,178,-8.435014,7.535413,100
326,177,-8.364572,7.529259,100
195,476,-22.992701,14.769622,100
195,477,-23.024845,14.807920,100
196,476,-22.954402,14.801766,100
391,87,-2.982221,6.171760,100
392,86,-2.911779,6.165605,100
392,87,-2.943923,6.203904,100
392,88,-2.976067,6.242202,100
393,87,-2.905625,6.236048,100
178,468,-23.386622,13.916788,100
179,467,-23.316180,13.910633,100
179,468,-23.348323,13.948932,100
179,469,-23.380467,13.987230,100
180,468,-23.310025,13.981075,100
383,83,-3.160033,5.761415,100
384,82,-3.089590,5.755260,100
384,83,-3.121734,5.793559,100
384,84,-3.153878,5.831857,100
385,83,-3.083436,5.825703,100
447,247,-5.980542,14.099564,100
448,246,-5.910100,14.093409,100
448,247,-5.942244,14.131708,100
448,248,-5.974388,14.170006,100
449,247,-5.903946,14.163851,100
232,179,-12.028909,4.584325,100
233,178,-11.958466,4.578170,100
233,179,-11.990610,4.616469,100
233,180,-12.022754,4.654767,100
234,179,-11.952312,4.648613,100
68,336,-23.356445,5.325566,100
69,335,-23.286002,5.319411,100
69,336,-23.318146,5.357710,100
69,337,-23.350290,5.396008,100
70,336,-23.279848,5.389854,100
372,73,-3.259876,5.024847,100
373,72,-3.189433,5.018693,100
373,73,-3.221577,5.056991,100
373,74,-3.253721,5.095290,100
374,73,-3.183279,5.089135,100
200,492,-23.315512,15.543116,100
201,491,-23.245070,15.536961,100
201,492,-23.277213,15.575260,100
201,493,-23.309357,15.613558,100
202,492,-23.238915,15.607404,100
389,242,-8.041129,12.043723,100
390,241,-7.970687,12.037568,100
390,242,-8.002831,12.075867,100
390,243,-8.034975,12.114165,100
391,242,-7.964533,12.108011,100
255,162,-10.601599,4.672563,100
256,161,-10.531156,4.666408,100
256,162,-10.563300,4.704707,100
256,163,-10.595444,4.743005,100
257,162,-10.525002,4.736851,100
416,116,-2.956936,8.086012,100
417,115,-2.886494,8.079857,100
417,116,-2.918638,8.118156,100
417,117,-2.950781,8.156454,100
418,116,-2.880339,8.150300,100
395,93,-3.021891,6.530126,100
396,92,-2.951449,6.523971,100
396,93,-2.983593,6.562270,100
396,94,-3.015737,6.600568,100
397,93,-2.945295,6.594414,100
197,337,-18.448096,9.510433,100
198,336,-18.377653,9.504279,100
198,337,-18.409797,9.542577,100
198,338,-18.441941,9.580875,100
199,337,-18.371499,9.574721,100
365,479,-16.578406,20.348987,100
366,478,-16.507963,20.342833,100
366,479,-16.540107,20.381131,100
366,480,-16.572251,20.419430,100
367,479,-16.501809,20.413275,100
232,215,-13.186091,5.963067,100
233,214,-13.115648,5.956913,100
233,215,-13.147792,5.995211,100
233,216,-13.179936,6.033509,100
234,215,-13.109494,6.027355,100
144,331,-20.285047,7.577014,100
145,330,-20.214605,7.570859,100
145,331,-20.246748,7.609158,100
145,332,-20.278892,7.647456,100
146,331,-20.208450,7.641302,100
472,276,-5.955257,16.013816,100
473,275,-5.884815,16.007661,100
473,276,-5.916959,16.045960,100
473,277,-5.949102,16.084258,100
474,276,-5.878660,16.078103,100
393,132,-4.352102,7.959475,100
394,131,-4.281660,7.953321,100
394,132,-4.313804,7.991619,100
394,133,-4.345948,8.029918,100
395,132,-4.275505,8.023763,100
189,482,-23.415355,14.806549,100
190,481,-23.344912,14.800394,100
190,482,-23.377056,14.838692,100
190,483,-23.409200,14.876991,100
191,482,-23.338758,14.870836,100
419,270,-7.792208,14.080396,100
420,269,-7.721766,14.074242,100
420,270,-7.753910,14.112540,100
420,271,-7.786054,14.150839,100
421,270,-7.715611,14.144684,100
387,89,-3.199703,6.119781,100
388,88,-3.129261,6.113626,100
388,89,-3.161404,6.151925,100
388,90,-3.193548,6.190223,100
389,89,-3.123106,6.184069,100
391,243,-7.996677,12.146309,100
391,244,-8.028821,12.184608,100
392,243,-7.958378,12.178453,100
93,365,-23.331159,7.239818,100
94,364,-23.260717,7.233663,100
94,365,-23.292861,7.271962,100
94,366,-23.325005,7.310260,100
95,365,-23.254562,7.304106,100
382,239,-8.212786,11.703820,100
383,238,-8.142344,11.697666,100
383,239,-8.174488,11.735964,100
383,240,-8.206632,11.774262,100
384,239,-8.136190,11.768108,100
153,416,-22.672597,11.121673,100
154,415,-22.602154,11.115518,100
154,416,-22.634298,11.153816,100
154,417,-22.666442,11.192115,100
155,416,-22.596000,11.185960,100
401,252,-7.902988,12.812434,100
402,251,-7.832546,12.806280,100
402,252,-7.864690,12.844578,100
402,253,-7.896834,12.882876,100
403,252,-7.826391,12.876722,100
434,429,-12.328619,20.652000,100
435,428,-12.258177,20.645845,100
435,429,-12.290321,20.684144,100
435,430,-12.322465,20.722442,100
436,429,-12.252023,20.716288,100
484,290,-5.945691,16.935720,100
484,291,-5.977835,16.974019,100
484,292,-6.009979,17.012317,100
485,291,-5.939537,17.006163,100
437,175,-4.049162,11.020640,100
438,174,-3.978720,11.014485,100
438,175,-4.010864,11.052784,100
438,176,-4.043008,11.091082,100
439,175,-3.972566,11.084928,100
264,512,-21.507294,18.366296,100
265,511,-21.436851,18.360142,100
265,512,-21.468995,18.398440,100
265,513,-21.501139,18.436738,100
266,512,-21.430697,18.430584,100
157,386,-21.555085,10.101297,100
158,385,-21.484642,10.095142,100
158,386,-21.516786,10.133440,100
158,387,-21.548930,10.171739,100
159,386,-21.478488,10.165584,100
486,296,-6.061958,17.229799,100
487,295,-5.991516,17.223644,100
487,296,-6.023660,17.261943,100
487,297,-6.055804,17.300241,100
488,296,-5.985362,17.294087,100
465,273,-6.126914,15.673913,100
466,272,-6.056472,15.667758,100
466,273,-6.088615,15.706057,100
466,274,-6.120759,15.744355,100
467,273,-6.050317,15.738201,100
169,360,-20.259761,9.491266,100
170,359,-20.189319,9.485111,100
170,360,-20.221463,9.523410,100
170,361,-20.253607,9.561708,100
171,360,-20.183165,9.555554,100
377,160,-5.864907,8.517527,100
378,159,-5.794464,8.511373,100
378,160,-5.826608,8.549671,100
378,161,-5.858752,8.587970,100
379,160,-5.788310,8.581815,100
383,469,-15.567595,20.544595,100
384,468,-15.497153,20.538440,100
384,469,-15.529297,20.576738,100
384,470,-15.561441,20.615037,100
385,469,-15.490998,20.608882,100
95,366,-23.286706,7.342404,100
95,367,-23.318850,7.380703,100
96,366,-23.248408,7.374548,100
423,276,-7.831878,14.438762,100
424,275,-7.761436,14.432608,100
424,276,-7.793580,14.470906,100
424,277,-7.825724,14.509205,100
425,276,-7.755281,14.503050,100
269,218,-11.865482,7.267288,100
270,217,-11.795040,7.261134,100
270,218,-11.827184,7.299432,100
