cell_x,cell_y,world_x_m,world_y_m,hits
422,31,0.005090,5.023512,100
138,272,-18.618345,5.124545,100
218,115,-10.507874,1.683212,100
88,451,-26.287030,10.372760,100
281,580,-23.042009,21.517034,100
220,570,-25.056772,19.173269,100
509,444,-9.938399,23.637272,100
214,410,-20.143531,12.852663,100
375,364,-12.498868,16.266112,100
247,444,-19.972578,15.215558,100
335,291,-11.684296,12.184571,100
286,286,-13.400198,10.418026,100
4,308,-24.907511,2.195998,100
233,280,-15.237149,8.484607,100
219,116,-10.501719,1.753655,100
558,336,-4.590232,21.076098,100
241,400,-18.788035,13.337565,100
113,480,-26.261745,12.287012,100
221,571,-25.050617,19.243712,100
213,567,-25.228429,18.833367,100
347,567,-20.096444,23.140655,100
548,291,-3.526738,19.031231,100
366,400,-14.000736,17.355558,100
123,493,-26.296632,13.106331,100
164,265,-17.397579,5.692199,100
323,438,-16.869036,17.428708,100
270,283,-13.916540,9.788828,100
136,203,-16.477009,2.417668,100
81,267,-20.640633,3.100848,100
415,521,-16.013532,23.564717,100
377,0,-0.721876,2.389784,100
481,466,-11.717921,23.579806,100
11,288,-23.996544,1.655038,100
313,281,-12.205421,11.094420,100
509,156,-0.680943,12.607334,100
124,494,-26.290478,13.176773,100
554,307,-3.811251,19.836869,100
28,377,-26.206282,5.610042,100
332,114,-6.109713,5.309324,100
518,241,-3.068493,16.151993,100
255,276,-14.266008,9.038580,100
382,380,-12.745083,17.103894,100
0,315,-25.285712,2.335511,100
187,141,-12.530867,1.682508,100
213,279,-15.970973,7.803429,100
307,57,-5.234968,2.322717,100
118,270,-19.320025,4.405069,100
515,235,-2.990524,15.825771,100
262,580,-23.769679,20.906299,100
379,311,-10.642046,14.364873,100
29,378,-26.200128,5.680485,100
149,523,-26.265192,15.091025,100
308,287,-12.589777,11.163491,100
39,391,-26.235015,6.499803,100
119,271,-19.313870,4.475511,100
529,255,-3.097226,17.041754,100
412,524,-16.224859,23.583181,100
150,524,-26.259038,15.161467,100
306,97,-6.559024,3.822508,100
357,408,-14.602573,17.372650,100
466,86,-0.077698,8.544257,100
263,401,-17.977614,14.083030,100
369,382,-13.307250,16.762619,100
314,446,-17.470874,17.445799,100
7,295,-24.374745,1.794551,100
309,288,-12.583622,11.233933,100
557,353,-5.174977,21.695027,100
214,279,-15.932674,7.835573,100
246,577,-24.286021,20.277101,100
198,271,-16.288297,7.014883,100
488,110,-0.006588,10.170585,100
43,397,-26.274685,6.858169,100
358,409,-14.596418,17.443092,100
533,261,-3.136896,17.400120,100
226,110,-10.040767,1.748872,100
251,283,-14.644209,9.178093,100
299,94,-6.730681,3.482606,100
291,90,-6.908493,3.072261,100
156,274,-17.993261,5.779733,100
136,216,-16.894880,2.915547,100
450,492,-13.740913,23.579102,100
54,263,-21.546114,2.079768,100
247,578,-24.279867,20.347543,100
516,437,-9.445303,23.594190,100
293,279,-12.907101,10.374945,100
140,186,-15.777369,1.895171,100
509,169,-1.098814,13.105213,100
548,389,-6.676845,22.784474,100
386,327,-10.888260,15.202654,100
23,275,-23.119092,1.542886,100
68,426,-26.249399,8.772421,100
343,402,-14.945887,16.692844,100
330,432,-16.408084,17.423925,100
301,405,-16.650851,15.457694,100
288,286,-13.323601,10.482314,100
283,91,-7.247024,2.853407,100
502,129,-0.081145,11.348270,100
82,446,-26.356101,9.988404,100
2,337,-25.916282,3.242364,100
236,275,-14.961534,8.389546,100
183,269,-16.798485,6.456127,100
557,330,-4.435666,20.814164,100
220,416,-20.106604,13.275317,100
489,461,-11.250814,23.645465,100
141,272,-18.503449,5.220977,100
503,130,-0.074991,11.418712,100
231,574,-24.764065,19.680046,100
243,399,-18.679294,13.363555,100
493,202,-2.772339,13.854757,100
42,266,-22.102127,1.808936,100
389,543,-17.716457,23.571539,100
349,566,-19.987703,23.166645,100
135,228,-17.318906,3.342984,100
242,440,-20.035494,14.901645,100
136,193,-16.155570,2.034684,100
221,417,-20.100450,13.345759,100
289,286,-13.285302,10.514458,100
310,80,-5.859384,3.300012,100
253,449,-19.903507,15.599914,100
19,282,-23.497293,1.682399,100
179,271,-17.015966,6.404148,100
105,471,-26.278836,11.685175,100
224,422,-20.146274,13.633683,100
244,400,-18.673140,13.433997,100
151,172,-14.906071,1.712577,100
9,354,-26.194641,4.118444,100
347,4,-1.999403,1.578660,100
149,248,-17.425608,4.558967,100
374,366,-12.601454,16.310564,100
221,273,-15.471722,7.830790,100
375,331,-11.438118,15.002265,100
195,135,-12.031616,1.709870,100
443,57,-0.026387,6.694293,100
6,348,-26.116672,3.792222,100
496,212,-2.978883,14.334173,100
556,343,-4.891836,21.279899,100
130,500,-26.253551,13.599427,100
378,336,-11.483943,15.290188,100
345,568,-20.205185,23.114666,100
130,271,-18.892588,4.829095,100
419,517,-15.731762,23.540099,100
2,314,-25.176972,2.361501,100
150,249,-17.419453,4.629409,100
313,577,-21.720029,22.430745,100
281,403,-17.352531,14.738218,100
317,97,-6.137742,4.176092,100
316,281,-12.090526,11.190852,100
368,557,-18.970738,23.432694,100
389,351,-11.544819,16.218248,100
20,368,-26.223374,5.008205,100
167,158,-13.843282,1.690702,100
342,10,-2.383759,1.647730,100
10,354,-26.156342,4.150588,100
23,373,-26.269198,5.296129,100
258,276,-14.151113,9.135012,100
233,103,-9.547671,1.705791,100
391,540,-17.543428,23.520932,100
134,506,-26.293221,13.957793,100
523,430,-8.952206,23.551109,100
264,90,-7.942549,2.204374,100
216,279,-15.856077,7.899861,100
444,57,0.011912,6.726437,100
265,580,-23.654783,21.002731,100
292,454,-18.570590,17.045020,100
224,399,-19.406964,12.752820,100
24,374,-26.263044,5.366571,100
259,277,-14.144959,9.205454,100
392,541,-17.537274,23.591374,100
458,486,-13.241663,23.606463,100
525,247,-2.993268,16.606791,100
311,287,-12.474882,11.259923,100
262,282,-14.190783,9.493378,100
338,12,-2.601240,1.595751,100
122,271,-19.198975,4.571943,100
381,382,-12.847669,17.148346,100
319,407,-16.025768,16.112882,100
509,159,-0.777375,12.722229,100
260,92,-8.160031,2.152395,100
266,401,-17.862719,14.179462,100
145,520,-26.321954,14.847554,100
364,558,-19.156076,23.342417,100
49,403,-26.237758,7.280823,100
357,290,-10.809587,12.853440,100
376,389,-13.264168,17.255715,100
296,280,-12.824350,10.509675,100
388,363,-11.968845,16.645685,100
483,106,-0.069504,9.856672,100
279,456,-19.132757,16.703745,100
254,283,-14.529314,9.274525,100
205,278,-16.245216,7.507979,100
345,401,-14.837146,16.718834,100
50,404,-26.231604,7.351266,100
57,263,-21.431219,2.176200,100
2,327,-25.594843,2.859380,100
295,580,-22.505832,21.967049,100
252,93,-8.498562,1.933542,100
377,353,-12.068688,15.909117,100
202,272,-16.167247,7.181757,100
60,417,-26.266491,8.170584,100
334,428,-16.126315,17.399307,100
300,286,-12.864020,10.868041,100
426,511,-15.270810,23.535317,100
547,392,-6.811575,22.867225,100
377,389,-13.225870,17.287859,100
304,405,-16.535956,15.554126,100
27,276,-22.998042,1.709761,100
202,128,-11.538519,1.666788,100
543,278,-3.300359,18.372632,100
139,188,-15.879955,1.939624,100
314,40,-4.420432,1.896652,100
239,275,-14.846639,8.485978,100
353,297,-11.187789,12.992953,100
186,269,-16.683590,6.552559,100
345,293,-11.365600,12.582607,100
372,396,-13.642370,17.395228,100
138,229,-17.236155,3.477714,100
322,575,-21.311055,22.643444,100
329,434,-16.510670,17.468378,100
86,447,-26.235051,10.155279,100
556,333,-4.570397,20.896915,100
306,450,-17.905836,17.341841,100
274,89,-7.527421,2.487515,100
386,330,-10.984692,15.317550,100
174,151,-13.350185,1.647621,100
89,452,-26.280876,10.443202,100
414,20,0.052286,4.345078,100
547,284,-3.340029,18.730999,100
264,453,-19.610801,16.106691,100
256,449,-19.788612,15.696346,100
216,413,-20.163366,13.031846,100
197,134,-11.922875,1.735859,100
329,290,-11.881942,11.953409,100
389,341,-11.223380,15.835264,100
334,405,-15.387004,16.518444,100
275,90,-7.521267,2.557957,100
46,267,-21.981077,1.975810,100
322,22,-3.535454,1.464432,100
238,437,-20.092256,14.658174,100
284,404,-17.269780,14.872948,100
257,450,-19.782458,15.766788,100
540,407,-7.561823,23.216693,100
377,366,-12.486559,16.406996,100
249,446,-19.960269,15.356443,100
345,5,-2.108144,1.552670,100
465,479,-12.748566,23.563382,100
135,195,-16.258156,2.079137,100
425,34,0.023553,5.234839,100
133,271,-18.777693,4.925527,100
428,39,-0.022272,5.522763,100
115,482,-26.249436,12.427897,100
215,569,-25.216120,18.974251,100
551,375,-6.111934,22.344728,100
122,490,-26.238499,12.959291,100
75,266,-20.838280,2.869686,100
437,502,-14.560232,23.544214,100
228,279,-15.396497,8.285588,100
33,269,-22.543244,1.634535,100
261,276,-14.036218,9.231443,100
285,404,-17.231481,14.905092,100
310,577,-21.834924,22.334313,100
508,153,-0.622810,12.460295,100
170,274,-17.457084,6.229748,100
208,566,-25.387777,18.634348,100
380,4,-0.735556,2.639410,100
268,580,-23.539888,21.099163,100
372,0,-0.913368,2.229065,100
227,399,-19.292068,12.849252,100
556,346,-4.988268,21.394794,100
388,353,-11.647406,16.262701,100
209,122,-11.077567,1.662006,100
464,83,-0.057863,8.365074,100
517,238,-3.010359,16.004954,100
353,395,-14.337895,16.746195,100
454,69,0.009168,7.507457,100
520,243,-3.056184,16.292878,100
171,275,-17.450929,6.300190,100
232,105,-9.650257,1.750244,100
76,266,-20.799981,2.901830,100
2,317,-25.273404,2.476396,100
204,272,-16.090651,7.246045,100
336,571,-20.646302,22.940265,100
377,343,-11.747249,15.526133,100
390,542,-17.646014,23.565385,100
41,394,-26.254850,6.678986,100
389,354,-11.641251,16.333143,100
113,270,-19.511517,4.244349,100
151,525,-26.252883,15.231910,100
434,505,-14.771559,23.562678,100
335,117,-6.091250,5.520651,100
500,450,-10.475948,23.577766,100
309,65,-5.415523,2.693392,100
327,113,-6.269061,5.110306,100
521,244,-3.050029,16.363320,100
163,536,-26.146886,16.038919,100
299,280,-12.709455,10.606107,100
250,275,-14.425356,8.839562,100
336,427,-16.017574,17.425297,100
282,456,-19.017862,16.800177,100
257,283,-14.414419,9.370956,100
208,278,-16.130321,7.604411,100
152,526,-26.246729,15.302352,100
60,263,-21.316324,2.272632,100
298,580,-22.390936,22.063481,100
535,264,-3.156731,17.579303,100
472,473,-12.287614,23.558599,100
303,286,-12.749125,10.964473,100
215,402,-19.848081,12.578420,100
67,424,-26.223410,8.663681,100
242,276,-14.763887,8.620708,100
490,112,0.005721,10.311470,100
495,456,-10.860304,23.646837,100
329,15,-3.042358,1.421351,100
70,429,-26.269235,8.951604,100
258,400,-18.136962,13.884012,100
359,303,-11.150862,13.415607,100
324,574,-21.202314,22.669433,100
508,166,-1.040681,12.958174,100
56,265,-21.533805,2.220653,100
539,270,-3.196401,17.937669,100
501,127,-0.055156,11.239529,100
241,576,-24.445369,20.078083,100
288,279,-13.098593,10.214225,100
504,132,-0.100980,11.527453,100
71,430,-26.263080,9.022047,100
246,282,-14.803558,8.979075,100
4,340,-25.936117,3.421547,100
151,273,-18.152609,5.580714,100
325,575,-21.196160,22.739875,100
356,562,-19.591039,23.238459,100
377,356,-12.165120,16.024012,100
330,281,-11.554349,11.640868,100
1,334,-25.858149,3.095325,100
48,266,-21.872336,2.001799,100
409,16,-0.010630,4.031165,100
309,78,-5.833394,3.191271,100
5,304,-24.740637,2.074949,100
185,271,-16.786176,6.597012,100
177,267,-16.963987,6.186667,100
138,196,-16.175405,2.213867,100
312,83,-5.879219,3.479195,100
222,418,-20.094295,13.416201,100
230,279,-15.319900,8.349876,100
150,170,-14.880082,1.603836,100
374,552,-18.580228,23.434066,100
279,580,-23.118606,21.452746,100
374,323,-11.219265,14.663734,100
287,404,-17.154885,14.969380,100
186,272,-16.780022,6.667454,100
173,153,-13.452771,1.692074,100
178,268,-16.957833,6.257109,100
244,442,-20.023185,15.042530,100
373,327,-11.386139,14.784783,100
223,419,-20.088141,13.486644,100
284,286,-13.476794,10.353738,100
384,373,-12.443478,16.900093,100
507,178,-1.464707,13.385611,100
376,369,-12.621289,16.489748,100
222,274,-15.465567,7.901233,100
8,351,-26.136507,3.971405,100
107,473,-26.266527,11.826060,100
134,198,-16.392886,2.161888,100
556,336,-4.666829,21.011810,100
388,343,-11.325966,15.879717,100
375,553,-18.574074,23.504508,100
218,569,-25.101224,19.070683,100
315,93,-6.085763,3.958610,100
398,536,-17.146763,23.592746,100
151,250,-17.413299,4.699851,100
78,266,-20.723384,2.966118,100
2,307,-24.951964,2.093412,100
163,261,-17.307301,5.506861,100
558,345,-4.879527,21.420784,100
223,275,-15.459413,7.971675,100
445,59,-0.014078,6.835178,100
1,311,-25.118838,2.214462,100
132,502,-26.241242,13.740312,100
141,242,-17.539131,4.072025,100
316,94,-6.079608,4.029053,100
12,357,-26.176177,4.329771,100
211,566,-25.272881,18.730780,100
502,184,-1.849062,13.454682,100
309,55,-5.094083,2.310408,100
79,267,-20.717230,3.036560,100
380,344,-11.664497,15.660864,100
319,99,-6.125433,4.316977,100
375,0,-0.798473,2.325496,100
344,421,-15.518323,17.452658,100
212,122,-10.962672,1.758438,100
22,370,-26.211065,5.149090,100
446,60,-0.007923,6.905620,100
436,504,-14.662818,23.588667,100
356,395,-14.223000,16.842627,100
293,455,-18.564435,17.115462,100
174,275,-17.336034,6.396622,100
449,65,-0.053748,7.193544,100
502,220,-3.006244,14.833424,100
333,119,-6.232134,5.532960,100
143,516,-26.269975,14.630072,100
552,306,-3.855704,19.734283,100
116,270,-19.396621,4.340781,100
311,100,-6.463964,4.098123,100
471,89,0.017362,8.819872,100
340,423,-15.735805,17.400679,100
303,96,-6.641775,3.687778,100
337,9,-2.543107,1.448712,100
302,280,-12.594560,10.702539,100
33,272,-22.639676,1.749431,100
26,376,-26.250735,5.507456,100
158,532,-26.209802,15.725006,100
211,278,-16.015425,7.700843,100
117,271,-19.390467,4.411224,100
377,310,-10.686498,14.262286,100
147,522,-26.309645,14.988439,100
485,109,-0.089339,10.035855,100
498,191,-2.227263,13.594195,100
441,500,-14.342751,23.596193,100
296,93,-6.813432,3.347875,100
312,446,-17.547470,17.381511,100
133,215,-16.977632,2.780817,100
387,360,-11.910712,16.498645,100
180,147,-12.991819,1.687291,100
306,286,-12.634230,11.060905,100
379,356,-12.088523,16.088300,100
212,279,-16.009271,7.771285,100
482,103,-0.011371,9.709633,100
555,353,-5.251574,21.630739,100
358,562,-19.514442,23.302747,100
196,271,-16.364894,6.950595,100
248,281,-14.694817,9.005064,100
297,94,-6.807278,3.418318,100
381,316,-10.726168,14.620652,100
52,406,-26.219295,7.492150,100
368,383,-13.377692,16.768774,100
313,447,-17.541316,17.451954,100
309,68,-5.511955,2.808287,100
514,437,-9.521899,23.529903,100
327,574,-21.087419,22.765865,100
534,415,-8.048765,23.330217,100
405,530,-16.685811,23.587963,100
291,279,-12.983698,10.310657,100
471,475,-12.390200,23.603052,100
546,389,-6.753441,22.720186,100
274,455,-19.292105,16.504727,100
355,300,-11.207624,13.172136,100
188,272,-16.703425,6.731742,100
139,230,-17.230001,3.548156,100
191,277,-16.749249,7.019666,100
351,415,-15.057371,17.447875,100
376,359,-12.299850,16.106764,100
88,450,-26.254886,10.334462,100
545,280,-3.288050,18.513517,100
363,389,-13.762047,16.837844,100
404,12,-0.073546,3.717252,100
234,275,-15.038131,8.325259,100
286,285,-13.368054,10.379728,100
4,307,-24.875367,2.157700,100
97,269,-20.092147,3.691748,100
366,314,-11.236356,14.061896,100
501,130,-0.151588,11.354425,100
16,281,-23.580044,1.547669,100
282,580,-23.003711,21.549178,100
558,335,-4.558088,21.037800,100
377,552,-18.465333,23.530498,100
426,36,-0.002436,5.343580,100
405,13,-0.067392,3.787694,100
241,399,-18.755891,13.299267,100
504,135,-0.197412,11.642348,100
490,200,-2.822946,13.681729,100
92,456,-26.294556,10.692828,100
181,268,-16.842938,6.353541,100
416,22,0.064595,4.485963,100
221,570,-25.018473,19.205413,100
287,286,-13.361899,10.450170,100
4,343,-26.032549,3.536442,100
