cell_x,cell_y,world_x_m,world_y_m,hits,boundary_label
198,277,-16.481161,7.244673,100,outer
534,412,-7.952333,23.215322,100,outer
104,270,-19.856202,3.955054,100,outer
541,271,-3.151948,18.040256,100,outer
204,128,-11.461923,1.731076,100,outer
384,324,-10.868425,15.023471,100,outer
250,95,-8.639446,1.945851,100,outer
544,276,-3.197773,18.328180,100,outer
428,510,-15.162069,23.561306,100,outer
66,423,-26.229564,8.593238,100,outer
241,275,-14.770042,8.550266,100,outer
307,449,-17.835394,17.335687,100,outer
494,455,-10.866458,23.576395,100,outer
354,301,-11.278066,13.178290,100,outer
217,412,-20.092924,13.025691,100,outer
76,436,-26.264452,9.412557,100,outer
289,580,-22.735622,21.774185,100,outer
336,283,-11.388846,11.910328,100,outer
363,386,-13.665616,16.722949,100,outer
351,3,-1.814066,1.668937,100,outer
294,286,-13.093810,10.675178,100,outer
400,533,-16.973735,23.542139,100,outer
266,453,-19.534204,16.170979,100,outer
555,327,-4.415831,20.634981,100,outer
386,369,-12.238306,16.811187,100,outer
387,334,-11.074969,15.502887,100,outer
77,437,-26.258297,9.482999,100,outer
554,362,-5.579168,21.943281,100,outer
466,478,-12.678124,23.557227,100,outer
558,332,-4.461656,20.922905,100,outer
249,400,-18.481648,13.594717,100,outer
236,281,-15.154397,8.619337,100,outer
142,274,-18.529439,5.329717,100,outer
510,441,-9.803669,23.554520,100,outer
146,244,-17.411927,4.309341,100,outer
224,572,-24.967866,19.378442,100,outer
279,279,-13.443279,9.924930,100,outer
467,479,-12.671970,23.627670,100,outer
548,287,-3.398162,18.878038,100,outer
226,273,-15.280230,7.991510,100,outer
339,293,-11.595390,12.389744,100,outer
331,289,-11.773202,11.979399,100,outer
506,141,-0.313679,11.936427,100,outer
102,466,-26.233012,11.397251,100,outer
336,404,-15.278263,16.544434,100,outer
545,398,-7.081035,23.032728,100,outer
277,89,-7.412526,2.583947,100,outer
505,182,-1.669879,13.474517,100,outer
321,281,-11.899034,11.351572,100,outer
172,152,-13.458926,1.621632,100,outer
217,569,-25.139523,19.038539,100,outer
389,7,-0.487303,3.043600,100,outer
243,441,-20.029340,14.972087,100,outer
332,290,-11.767047,12.049841,100,outer
507,142,-0.307525,12.006869,100,outer
440,52,0.019438,6.406369,100,outer
439,502,-14.483635,23.608502,100,outer
505,447,-10.188024,23.623591,100,outer
296,453,-18.385252,17.135297,100,outer
7,350,-26.142662,3.900963,100,outer
263,276,-13.959621,9.295731,100,outer
106,472,-26.272682,11.755617,100,outer
168,267,-17.308673,5.897371,100,outer
497,214,-3.004873,14.442914,100,outer
342,569,-20.352224,23.056532,100,outer
274,285,-13.827634,9.994000,100,outer
328,405,-15.616794,16.325580,100,outer
312,577,-21.758327,22.398601,100,outer
221,279,-15.664586,8.060581,100,outer
270,580,-23.463291,21.163451,100,outer
540,404,-7.465391,23.101798,100,outer
297,454,-18.379098,17.205739,100,outer
343,421,-15.556622,17.420514,100,outer
229,399,-19.215472,12.913540,100,outer
319,27,-3.811069,1.559492,100,outer
35,268,-22.434503,1.660525,100,outer
21,370,-26.249363,5.116946,100,outer
317,103,-6.330606,4.405882,100,outer
133,202,-16.559760,2.282937,100,outer
308,54,-5.100238,2.239965,100,outer
541,405,-7.459237,23.172240,100,outer
338,571,-20.569705,23.004553,100,outer
379,343,-11.670652,15.590421,100,outer
324,407,-15.834276,16.273601,100,outer
145,176,-15.264437,1.672907,100,outer
190,556,-25.755708,17.672774,100,outer
142,516,-26.308273,14.597929,100,outer
211,121,-10.968826,1.687995,100,outer
304,578,-22.096858,22.179748,100,outer
69,266,-21.068070,2.676822,100,outer
318,104,-6.324451,4.476325,100,outer
511,233,-3.079430,15.620598,100,outer
557,349,-5.046401,21.541834,100,outer
301,280,-12.632858,10.670395,100,outer
32,384,-26.278096,6.006707,100,outer
284,456,-18.941265,16.864465,100,outer
259,283,-14.337822,9.435244,100,outer
164,274,-17.686874,6.036884,100,outer
512,234,-3.073276,15.691041,100,outer
537,407,-7.676718,23.120261,100,outer
62,263,-21.239727,2.336919,100,outer
136,212,-16.766305,2.762353,100,outer
310,99,-6.470119,4.027681,100,outer
183,144,-12.780492,1.668828,100,outer
257,93,-8.307070,2.094262,100,outer
366,0,-1.143158,2.036201,100,outer
8,292,-24.240015,1.711800,100,outer
549,381,-6.381395,22.510231,100,outer
207,272,-15.975755,7.342477,100,outer
456,73,-0.042811,7.724939,100,outer
509,165,-0.970239,12.952020,100,outer
554,316,-4.100546,20.181555,100,outer
373,304,-10.646828,13.903920,100,outer
305,286,-12.672528,11.028761,100,outer
57,413,-26.252811,7.920959,100,outer
338,283,-11.312249,11.974616,100,outer
517,434,-9.310572,23.511439,100,outer
0,324,-25.575008,2.680197,100,outer
408,527,-16.474484,23.569500,100,outer
556,362,-5.502571,22.007569,100,outer
107,270,-19.741307,4.051486,100,outer
141,183,-15.642638,1.812420,100,outer
316,35,-4.183116,1.769448,100,outer
326,574,-21.125718,22.733721,100,outer
307,66,-5.524264,2.667402,100,outer
58,414,-26.246656,7.991401,100,outer
474,472,-12.178873,23.584589,100,outer
481,102,-0.017525,9.639191,100,outer
244,275,-14.655147,8.646698,100,outer
2,333,-25.787707,3.089170,100,outer
331,14,-2.933617,1.447340,100,outer
297,287,-13.011059,10.809908,100,outer
202,278,-16.360111,7.411548,100,outer
153,273,-18.076013,5.645002,100,outer
354,412,-14.846044,17.429412,100,outer
488,461,-11.289112,23.613321,100,outer
360,306,-11.208995,13.562646,100,outer
533,414,-8.054919,23.259774,100,outer
339,283,-11.273951,12.006760,100,outer
446,495,-13.990539,23.565421,100,outer
366,386,-13.550720,16.819381,100,outer
3,334,-25.781552,3.159613,100,outer
279,89,-7.335929,2.648235,100,outer
50,266,-21.795740,2.066087,100,outer
540,273,-3.254534,18.084709,100,outer
404,529,-16.691966,23.517521,100,outer
245,96,-8.863082,1.823429,100,outer
310,76,-5.730808,3.146818,100,outer
311,41,-4.567471,1.838518,100,outer
281,278,-13.334538,9.950919,100,outer
187,271,-16.709579,6.661300,100,outer
342,294,-11.512639,12.524474,100,outer
361,307,-11.202841,13.633088,100,outer
334,290,-11.690450,12.114129,100,outer
252,400,-18.366753,13.691149,100,outer
239,281,-15.039502,8.715769,100,outer
541,274,-3.248380,18.155151,100,outer
376,552,-18.503631,23.498354,100,outer
87,449,-26.261041,10.264019,100,outer
227,572,-24.852971,19.474874,100,outer
362,388,-13.768202,16.767402,100,outer
282,279,-13.328384,10.021361,100,outer
180,268,-16.881236,6.321397,100,outer
241,98,-9.080564,1.771451,100,outer
97,462,-26.295928,11.083338,100,outer
422,30,0.037234,4.985214,100,outer
51,266,-21.757441,2.098231,100,outer
327,21,-3.311818,1.586853,100,outer
224,274,-15.388971,7.965521,100,outer
552,368,-5.848628,22.108783,100,outer
228,573,-24.846816,19.545316,100,outer
443,498,-14.201866,23.583885,100,outer
214,409,-20.111387,12.814364,100,outer
351,6,-1.910498,1.783832,100,outer
375,363,-12.466724,16.227813,100,outer
335,290,-11.652152,12.146273,100,outer
242,99,-9.074409,1.841893,100,outer
411,20,-0.062609,4.248646,100,outer
98,463,-26.289774,11.153780,100,outer
299,453,-18.270357,17.231729,100,outer
345,420,-15.447881,17.446503,100,outer
319,282,-12.007775,11.325583,100,outer
3,311,-25.042241,2.278750,100,outer
544,400,-7.183622,23.077180,100,outer
290,404,-17.039989,15.065812,100,outer
277,285,-13.712739,10.090432,100,outer
492,210,-3.067789,14.129001,100,outer
551,296,-3.572563,19.319155,100,outer
315,577,-21.643432,22.495033,100,outer
504,184,-1.772465,13.518970,100,outer
310,53,-4.991497,2.265955,100,outer
273,580,-23.348396,21.259882,100,outer
239,438,-20.086102,14.728616,100,outer
13,361,-26.266455,4.515109,100,outer
436,49,-0.037324,6.162898,100,outer
232,399,-19.100576,13.009971,100,outer
123,492,-26.264488,13.068032,100,outer
514,234,-2.996679,15.755329,100,outer
493,211,-3.061634,14.199443,100,outer
156,260,-17.543246,5.243555,100,outer
331,112,-6.083724,5.200583,100,outer
176,275,-17.259437,6.460910,100,outer
136,202,-16.444865,2.379369,100,outer
81,266,-20.608489,3.062550,100,outer
415,520,-15.981388,23.526419,100,outer
209,272,-15.899159,7.406765,100,outer
148,176,-15.149542,1.769338,100,outer
437,50,-0.031169,6.233341,100,outer
39,269,-22.313454,1.827399,100,outer
11,287,-23.964400,1.616740,100,outer
509,155,-0.648799,12.569036,100,outer
124,493,-26.258334,13.138474,100,outer
461,78,-0.012038,8.077150,100,outer
321,104,-6.209556,4.572756,100,outer
127,498,-26.304158,13.426398,100,outer
304,280,-12.517963,10.766827,100,outer
324,109,-6.255381,4.860680,100,outer
482,466,-11.679622,23.611950,100,outer
167,540,-26.122268,16.320689,100,outer
186,553,-25.812470,17.429303,100,outer
361,405,-14.352947,17.386331,100,outer
187,140,-12.498723,1.644210,100,outer
213,278,-15.938829,7.765131,100,outer
462,79,-0.005884,8.147593,100,outer
205,274,-16.116640,7.354786,100,outer
178,549,-25.990281,17.018957,100,outer
65,263,-21.124832,2.433351,100,outer
144,178,-15.367023,1.717359,100,outer
319,30,-3.907501,1.674387,100,outer
42,396,-26.280839,6.787727,100,outer
2,323,-25.466267,2.706186,100,outer
210,123,-11.071413,1.732448,100,outer
339,8,-2.434366,1.474702,100,outer
143,182,-15.533898,1.838409,100,outer
253,579,-24.082220,20.578705,100,outer
557,316,-3.985651,20.277987,100,outer
529,254,-3.065082,17.003456,100,outer
247,276,-14.572395,8.781428,100,outer
334,15,-2.850866,1.582071,100,outer
532,259,-3.110906,17.291380,100,outer
250,281,-14.618220,9.069352,100,outer
298,92,-6.704692,3.373865,100,outer
110,270,-19.626412,4.147918,100,outer
329,574,-21.010822,22.830153,100,outer
61,265,-21.342313,2.381372,100,outer
314,445,-17.438730,17.407501,100,outer
7,294,-24.342601,1.756253,100,outer
557,352,-5.142833,21.656729,100,outer
307,406,-16.453205,15.688856,100,outer
27,272,-22.869466,1.556567,100,outer
342,284,-11.191200,12.141490,100,outer
360,561,-19.405701,23.328736,100,outer
347,399,-14.696261,16.706525,100,outer
385,325,-10.862270,15.093914,100,outer
533,260,-3.104752,17.361822,100,outer
251,282,-14.612066,9.139794,100,outer
384,546,-18.004380,23.525715,100,outer
156,273,-17.961117,5.741434,100,outer
450,491,-13.708770,23.540803,100,outer
366,3,-1.239590,2.151096,100,outer
498,122,-0.009331,10.951606,100,outer
536,414,-7.940024,23.356206,100,outer
477,99,-0.074287,9.395720,100,outer
140,185,-15.745225,1.856872,100,outer
282,89,-7.221034,2.744667,100,outer
315,37,-4.285702,1.813900,100,outer
53,266,-21.680844,2.162519,100,outer
352,413,-14.954784,17.403422,100,outer
509,168,-1.066670,13.066915,100,outer
78,439,-26.284287,9.591740,100,outer
496,198,-2.528868,13.797996,100,outer
473,474,-12.281459,23.629041,100,outer
508,172,-1.233545,13.187965,100,outer
68,425,-26.217256,8.734123,100,outer
190,271,-16.594684,6.757731,100,outer
288,285,-13.291457,10.444015,100,outer
99,269,-20.015550,3.756036,100,outer
79,440,-26.278132,9.662182,100,outer
502,128,-0.049001,11.309972,100,outer
284,580,-22.927114,21.613466,100,outer
445,497,-14.093125,23.609874,100,outer
292,404,-16.963393,15.130100,100,outer
285,279,-13.213488,10.117793,100,outer
2,336,-25.884138,3.204066,100,outer
511,442,-9.797514,23.624963,100,outer
244,98,-8.965669,1.867882,100,outer
557,329,-4.403523,20.775866,100,outer
194,277,-16.634354,7.116098,100,outer
260,451,-19.699707,15.901518,100,outer
227,274,-15.274075,8.061953,100,outer
417,26,-0.025683,4.671300,100,outer
104,469,-26.252847,11.576434,100,outer
231,573,-24.731921,19.641748,100,outer
217,117,-10.610460,1.727665,100,outer
83,266,-20.531893,3.126837,100,outer
136,192,-16.123426,1.996385,100,outer
261,452,-19.693552,15.971961,100,outer
253,448,-19.871363,15.561616,100,outer
228,275,-15.267921,8.132395,100,outer
418,27,-0.019528,4.741743,100,outer
374,329,-11.412129,14.893524,100,outer
5,346,-26.090683,3.683481,100,outer
105,470,-26.246692,11.646876,100,outer
326,289,-11.964694,11.818679,100,outer
231,429,-20.103193,14.126779,100,outer
108,475,-26.292517,11.934800,100,outer
84,267,-20.525738,3.197280,100,outer
235,399,-18.985681,13.106403,100,outer
556,342,-4.859692,21.241601,100,outer
388,349,-11.518830,16.109507,100,outer
383,5,-0.652805,2.774140,100,outer
443,56,0.005757,6.655995,100,outer
146,178,-15.290427,1.781647,100,outer
373,369,-12.736185,16.393316,100,outer
378,335,-11.451799,15.251890,100,outer
499,216,-2.992564,14.583798,100,outer
552,371,-5.945060,22.223678,100,outer
322,440,-16.971623,17.473161,100,outer
189,139,-12.389982,1.670200,100,outer
368,556,-18.938594,23.394396,100,outer
389,350,-11.512675,16.179949,100,outer
121,270,-19.205129,4.501501,100,outer
20,367,-26.191230,4.969907,100,outer
376,2,-0.824462,2.434237,100,outer
316,100,-6.272472,4.258843,100,outer
510,231,-3.053440,15.511858,100,outer
119,489,-26.321250,12.824561,100,outer
308,96,-6.450284,3.848498,100,outer
152,257,-17.600008,5.000084,100,outer
365,401,-14.071178,17.361713,100,outer
480,468,-11.820507,23.624259,100,outer
319,105,-6.318297,4.546767,100,outer
269,284,-13.986982,9.794982,100,outer
216,278,-15.823934,7.861563,100,outer
141,513,-26.250140,14.450889,100,outer
457,75,-0.068800,7.833679,100,outer
374,306,-10.672818,14.012661,100,outer
273,403,-17.658918,14.481067,100,outer
144,518,-26.295964,14.738813,100,outer
301,93,-6.621940,3.508595,100,outer
320,106,-6.312142,4.617209,100,outer
368,3,-1.162993,2.215384,100,outer
256,579,-23.967325,20.675137,100,outer
122,270,-19.166831,4.533645,100,outer
479,99,0.002310,9.460008,100,outer
174,546,-26.047043,16.775487,100,outer
349,398,-14.587520,16.732514,100,outer
201,271,-16.173402,7.111315,100,outer
142,185,-15.668628,1.921160,100,outer
458,76,-0.062646,7.904122,100,outer
375,307,-10.666663,14.083103,100,outer
360,407,-14.455534,17.430783,100,outer
25,274,-23.010351,1.568876,100,outer
556,319,-4.120381,20.360738,100,outer
386,545,-17.895640,23.551704,100,outer
159,274,-17.878366,5.876164,100,outer
452,490,-13.600029,23.566793,100,outer
64,265,-21.227418,2.477804,100,outer
10,294,-24.227706,1.852685,100,outer
508,162,-0.912105,12.804981,100,outer
310,406,-16.338309,15.785288,100,outer
296,279,-12.792206,10.471377,100,outer
496,453,-10.725574,23.564086,100,outer
388,362,-11.936701,16.607386,100,outer
307,288,-12.660219,11.169646,100,outer
279,455,-19.100613,16.665447,100,outer
254,282,-14.497170,9.236226,100,outer
345,400,-14.805002,16.680535,100,outer
158,165,-14.412975,1.669496,100,outer
2,326,-25.562699,2.821082,100,outer
311,407,-16.332155,15.855730,100,outer
224,110,-10.117364,1.684584,100,outer
377,352,-12.036544,15.870819,100,outer
196,277,-16.557757,7.180385,100,outer
1,330,-25.729573,2.942131,100,outer
60,416,-26.234347,8.132286,100,outer
542,276,-3.274369,18.263892,100,outer
333,282,-11.471597,11.775598,100,outer
193,271,-16.479789,6.854163,100,outer
383,548,-18.106967,23.570168,100,outer
291,285,-13.176562,10.540447,100,outer
449,493,-13.811356,23.585256,100,outer
102,269,-19.900655,3.852468,100,outer
491,459,-11.109929,23.633157,100,outer
357,1,-1.519988,1.785204,100,outer
287,580,-22.812219,21.709898,100,outer
281,91,-7.323620,2.789120,100,outer
6,301,-24.605907,1.992198,100,outer
356,5,-1.686862,1.906253,100,outer
372,395,-13.610226,17.356930,100,outer
138,228,-17.204011,3.439415,100,outer
292,286,-13.170407,10.610890,100,outer
197,277,-16.519459,7.212529,100,outer
96,460,-26.269939,10.974597,100,outer
215,411,-20.137376,12.923105,100,outer
498,125,-0.105763,11.066501,100,outer
556,332,-4.538253,20.858617,100,outer
388,339,-11.197390,15.726523,100,outer
247,400,-18.558245,13.530429,100,outer
234,281,-15.230994,8.555049,100,outer
139,272,-18.580046,5.156689,100,outer
45,265,-21.955088,1.867069,100,outer
423,31,0.043388,5.055656,100,outer
89,451,-26.248732,10.404904,100,outer
554,371,-5.868463,22.287966,100,outer
542,397,-7.163787,22.897997,100,outer
487,461,-11.327411,23.581178,100,outer
264,452,-19.578657,16.068392,100,outer
237,435,-20.066266,14.549433,100,outer
216,412,-20.131222,12.993547,100,outer
231,275,-15.153026,8.228827,100,outer
546,287,-3.474759,18.813750,100,outer
329,289,-11.849798,11.915111,100,outer
389,340,-11.191236,15.796965,100,outer
334,404,-15.354860,16.480146,100,outer
424,32,0.049543,5.126098,100,outer
367,401,-13.994581,17.426001,100,outer
238,436,-20.060112,14.619876,100,outer
284,403,-17.237636,14.834650,100,outer
222,571,-25.012319,19.275856,100,outer
249,445,-19.928125,15.318145,100,outer
386,5,-0.537910,2.870572,100,outer
348,567,-20.058145,23.172799,100,outer
491,207,-3.009655,13.981961,100,outer
550,293,-3.514429,19.172116,100,outer
169,156,-13.702397,1.678393,100,outer
268,278,-13.832417,9.533048,100,outer
494,212,-3.055480,14.269885,100,outer
272,285,-13.904231,9.929712,100,outer
333,115,-6.103559,5.379766,100,outer
372,372,-12.870915,16.476067,100,outer
387,6,-0.531755,2.941014,100,outer
551,374,-6.079790,22.306430,100,outer
75,265,-20.806136,2.831388,100,outer
15,363,-26.254146,4.655993,100,outer
314,281,-12.167123,11.126564,100,outer
550,378,-6.246665,22.427479,100,outer
394,539,-17.396389,23.579065,100,outer
516,236,-2.984370,15.896213,100,outer
495,213,-3.049325,14.340328,100,outer
334,116,-6.097404,5.450208,100,outer
165,158,-13.919878,1.626414,100,outer
508,152,-0.590666,12.421997,100,outer
136,509,-26.313056,14.136976,100,outer
553,303,-3.720974,19.651532,100,outer
322,407,-15.910873,16.209314,100,outer
318,28,-3.881511,1.565647,100,outer
263,92,-8.045135,2.248827,100,outer
34,269,-22.504946,1.666679,100,outer
388,352,-11.615262,16.224402,100,outer
367,558,-19.041180,23.438848,100,outer
133,211,-16.849056,2.627623,100,outer
307,98,-6.552870,3.892951,100,outer
555,349,-5.122998,21.477546,100,outer
390,541,-17.613870,23.527086,100,outer
169,542,-26.109959,16.461573,100,outer
377,342,-11.715105,15.487835,100,outer
41,393,-26.222706,6.640688,100,outer
162,274,-17.763471,5.972596,100,outer
531,257,-3.084917,17.182639,100,outer
316,103,-6.368904,4.373738,100,outer
368,379,-13.249116,16.615580,100,outer
44,398,-26.268530,6.928612,100,outer
309,64,-5.383379,2.655093,100,outer
219,399,-19.598456,12.592100,100,outer
300,95,-6.724527,3.553048,100,outer
380,353,-11.953793,16.005549,100,outer
310,288,-12.545324,11.266077,100,outer
359,1,-1.443391,1.849492,100,outer
282,455,-18.985718,16.761879,100,outer
250,94,-8.607302,1.907552,100,outer
257,282,-14.382275,9.332658,100,outer
348,400,-14.690107,16.776967,100,outer
535,263,-3.124587,17.541005,100,outer
265,402,-17.933161,14.185617,100,outer
105,270,-19.817904,3.987198,100,outer
248,578,-24.241568,20.379687,100,outer
500,125,-0.029166,11.130789,100,outer
215,401,-19.815937,12.540121,100,outer
251,95,-8.601148,1.977995,100,outer
479,102,-0.094122,9.574903,100,outer
336,282,-11.356702,11.872030,100,outer
499,452,-10.578534,23.622219,100,outer
242,275,-14.731743,8.582410,100,outer
429,510,-15.123771,23.593450,100,outer
25,277,-23.106783,1.683771,100,outer
294,285,-13.061666,10.636879,100,outer
70,428,-26.237091,8.913306,100,outer
554,361,-5.547024,21.904982,100,outer
555,326,-4.383687,20.596683,100,outer
331,432,-16.369786,17.456069,100,outer
360,1,-1.405092,1.881636,100,outer
184,270,-16.792331,6.526569,100,outer
366,310,-11.107781,13.908703,100,outer
501,126,-0.023012,11.201231,100,outer
77,436,-26.226153,9.444701,100,outer
290,580,-22.697323,21.806329,100,outer
337,283,-11.350548,11.942472,100,outer
80,441,-26.271978,9.732624,100,outer
369,315,-11.153605,14.196627,100,outer
401,533,-16.935436,23.574283,100,outer
4,339,-25.903974,3.383249,100,outer
279,278,-13.411135,9.886631,100,outer
237,281,-15.116099,8.651481,100,outer
81,442,-26.265823,9.803067,100,outer
370,316,-11.147451,14.267069,100,outer
1,333,-25.826005,3.057026,100,outer
545,397,-7.048891,22.994429,100,outer
324,20,-3.394569,1.452123,100,outer
309,77,-5.801250,3.152972,100,outer
225,572,-24.929568,19.410586,100,outer
280,279,-13.404980,9.957074,100,outer
371,397,-13.712812,17.401383,100,outer
397,535,-17.152918,23.522304,100,outer
138,195,-16.143261,2.175568,100,outer
332,289,-11.734903,12.011543,100,outer
312,82,-5.847075,3.440896,100,outer
337,404,-15.239965,16.576578,100,outer
143,273,-18.458997,5.323563,100,outer
278,89,-7.374228,2.616091,100,outer
419,28,-0.013374,4.812185,100,outer
507,141,-0.275381,11.968571,100,outer
506,176,-1.438717,13.276870,100,outer
106,471,-26.240538,11.717319,100,outer
233,432,-20.123028,14.305962,100,outer
139,239,-17.519296,3.892842,100,outer
173,152,-13.420628,1.653776,100,outer
314,91,-6.059773,3.849870,100,outer
348,4,-1.961105,1.610804,100,outer
373,326,-11.353995,14.746485,100,outer
44,267,-22.057674,1.911522,100,outer
117,486,-26.301415,12.645378,100,outer
475,471,-12.108431,23.578434,100,outer
420,29,-0.007219,4.882627,100,outer
297,453,-18.346954,17.167441,100,outer
317,282,-12.084372,11.261295,100,outer
222,273,-15.433423,7.862934,100,outer
8,350,-26.104363,3.933107,100,outer
107,472,-26.234384,11.787761,100,outer
169,267,-17.270375,5.929515,100,outer
388,342,-11.293822,15.841418,100,outer
355,394,-14.229154,16.772185,100,outer
275,285,-13.789336,10.026144,100,outer
140,240,-17.513142,3.963284,100,outer
375,372,-12.756020,16.572499,100,outer
315,92,-6.053619,3.920312,100,outer
13,285,-23.823515,1.604431,100,outer
234,104,-9.541516,1.776233,100,outer
308,53,-5.068094,2.201667,100,outer
382,2,-0.594672,2.627101,100,outer
11,355,-26.150188,4.221031,100,outer
271,580,-23.424993,21.195594,100,outer
324,406,-15.802132,16.235303,100,outer
230,399,-19.177173,12.945684,100,outer
377,332,-11.393665,15.104851,100,outer
265,91,-7.936395,2.274816,100,outer
558,344,-4.847383,21.382486,100,outer
445,58,0.018066,6.796879,100,outer
1,310,-25.086694,2.176163,100,outer
369,557,-18.932440,23.464838,100,outer
162,264,-17.442032,5.589612,100,outer
433,506,-14.842001,23.568832,100,outer
25,375,-26.256889,5.437014,100,outer
325,407,-15.795977,16.305745,100,outer
371,374,-12.973501,16.520520,100,outer
344,420,-15.486179,17.414359,100,outer
312,288,-12.468727,11.330365,100,outer
321,28,-3.766616,1.662078,100,outer
378,4,-0.812153,2.575122,100,outer
436,503,-14.630674,23.550369,100,outer
146,521,-26.315799,14.917996,100,outer
293,454,-18.532291,17.077164,100,outer
549,380,-6.349251,22.471932,100,outer
267,402,-17.856565,14.249905,100,outer
260,277,-14.106660,9.237598,100,outer
300,579,-22.282196,22.089470,100,outer
502,448,-10.335063,23.565458,100,outer
339,570,-20.499263,22.998399,100,outer
456,72,-0.010667,7.686640,100,outer
373,303,-10.614684,13.865622,100,outer
552,305,-3.823560,19.695985,100,outer
316,443,-17.297845,17.395192,100,outer
317,30,-3.984098,1.610099,100,outer
0,323,-25.542864,2.641899,100,outer
516,239,-3.080802,16.011109,100,outer
408,526,-16.442340,23.531202,100,outer
295,91,-6.787443,3.239135,100,outer
285,455,-18.870822,16.858310,100,outer
253,94,-8.492407,2.003984,100,outer
481,101,0.014619,9.600892,100,outer
203,273,-16.161093,7.252199,100,outer
377,309,-10.654354,14.223988,100,outer
268,402,-17.818266,14.282049,100,outer
304,96,-6.603477,3.719922,100,outer
498,190,-2.195120,13.555896,100,outer
296,92,-6.781288,3.309577,100,outer
367,381,-13.351702,16.660033,100,outer
133,214,-16.945488,2.742518,100,outer
59,265,-21.418910,2.317084,100,outer
387,359,-11.878568,16.460347,100,outer
180,146,-12.959675,1.648993,100,outer
305,406,-16.529801,15.624568,100,outer
379,355,-12.056379,16.050002,100,outer
254,95,-8.486253,2.074427,100,outer
358,561,-19.482298,23.264448,100,outer
245,275,-14.616848,8.678842,100,outer
62,419,-26.254182,8.311469,100,outer
203,129,-11.532365,1.737231,100,outer
154,273,-18.037714,5.677146,100,outer
187,270,-16.677435,6.623001,100,outer
496,122,-0.085928,10.887318,100,outer
471,474,-12.358056,23.564754,100,outer
280,89,-7.297631,2.680379,100,outer
313,37,-4.362299,1.749612,100,outer
359,4,-1.539823,1.964387,100,outer
499,127,-0.131753,11.175241,100,outer
546,388,-6.721298,22.681888,100,outer
87,448,-26.228897,10.225721,100,outer
544,278,-3.262060,18.404776,100,outer
328,574,-21.049121,22.798009,100,outer
282,278,-13.296240,9.983063,100,outer
20,278,-23.330419,1.561350,100,outer
306,406,-16.491503,15.656712,100,outer
240,281,-15.001204,8.747913,100,outer
339,403,-15.131224,16.602567,100,outer
385,370,-12.308748,16.817341,100,outer
217,414,-20.157212,13.102288,100,outer
152,168,-14.739197,1.591527,100,outer
365,312,-11.210367,13.953156,100,outer
351,414,-15.025227,17.409577,100,outer
191,276,-16.717105,6.981367,100,outer
500,128,-0.125598,11.245684,100,outer
545,279,-3.255906,18.475219,100,outer
248,401,-18.552090,13.600871,100,outer
443,497,-14.169722,23.545586,100,outer
283,279,-13.290085,10.053505,100,outer
509,442,-9.874111,23.560675,100,outer
214,408,-20.079243,12.776066,100,outer
375,362,-12.434580,16.189515,100,outer
529,420,-8.400976,23.360989,100,outer
4,306,-24.843223,2.119402,100,outer
386,371,-12.302593,16.887784,100,outer
258,451,-19.776303,15.837230,100,outer
98,462,-26.257630,11.115482,100,outer
250,447,-19.954115,15.426885,100,outer
225,274,-15.350672,7.997665,100,outer
219,114,-10.437432,1.677058,100,outer
558,334,-4.525944,20.999502,100,outer
101,467,-26.303454,11.403406,100,outer
426,35,0.029707,5.305281,100,outer
544,399,-7.151478,23.038882,100,outer
551,295,-3.540419,19.280857,100,outer
315,576,-21.611288,22.456734,100,outer
47,267,-21.942779,2.007954,100,outer
134,272,-18.771538,4.995969,100,outer
510,443,-9.867957,23.631117,100,outer
239,437,-20.053958,14.690318,100,outer
359,390,-13.947385,16.747567,100,outer
259,452,-19.770149,15.907673,100,outer
320,282,-11.969476,11.357726,100,outer
218,414,-20.118913,13.134432,100,outer
251,448,-19.947960,15.497328,100,outer
506,143,-0.377967,12.013023,100,outer
102,468,-26.297300,11.473848,100,outer
278,285,-13.674441,10.122576,100,outer
316,577,-21.605133,22.527177,100,outer
143,240,-17.398246,4.059716,100,outer
295,454,-18.455695,17.141452,100,outer
149,171,-14.950524,1.609990,100,outer
229,280,-15.390342,8.356031,100,outer
430,41,-0.009963,5.663647,100,outer
240,438,-20.047803,14.760760,100,outer
148,175,-15.117398,1.731040,100,outer
437,49,0.000975,6.195042,100,outer
233,399,-19.062278,13.042115,100,outer
268,91,-7.821500,2.371248,100,outer
214,120,-10.821787,1.746129,100,outer
17,366,-26.273981,4.835176,100,outer
507,144,-0.371813,12.083466,100,outer
324,288,-12.009146,11.716093,100,outer
440,54,-0.044850,6.482966,100,outer
157,260,-17.504948,5.275699,100,outer
127,497,-26.272014,13.388100,100,outer
518,239,-3.004205,16.075396,100,outer
497,216,-3.069160,14.519511,100,outer
382,378,-12.680795,17.027297,100,outer
482,465,-11.647478,23.573651,100,outer
374,374,-12.858606,16.616952,100,outer
126,272,-19.077925,4.738817,100,outer
555,306,-3.740809,19.830715,100,outer
381,4,-0.697258,2.671554,100,outer
441,55,-0.038696,6.553408,100,outer
303,579,-22.167300,22.185902,100,outer
128,498,-26.265860,13.458542,100,outer
552,380,-6.234356,22.568364,100,outer
267,284,-14.063579,9.730694,100,outer
188,140,-12.460424,1.676354,100,outer
172,275,-17.412631,6.332334,100,outer
